participant_id,response_id,item_id,correct,treatment,domain,prior_knowledge_z,confidence_z,crt_z,avg_knowledge,avg_confidence,crt_score,llm_familiarity_z,llm_knowledge_z,ai_truthful1,ai_helpful1,ai_confident1,ai_truthful2,ai_helpful2,ai_confident2,confidence,knowledge,ai_correct,said_ai_correct,said_ai_label
672ceecd4b982fd2123fa32f,R_6mn1R5coXNxZZ24,legal_22,1,reasoning,legal,-0.5543150120389906,-0.9667990635293529,0.8854297842698936,2.1666666666666665,2.4,3,0.04267469186821812,-0.3665237221790089,4,4,4,3,4,3,4,2,1,1,said_correct
672ceecd4b982fd2123fa32f,R_6mn1R5coXNxZZ24,math_17,0,reasoning,math,-0.5543150120389906,-0.9667990635293529,0.8854297842698936,2.1666666666666665,2.4,3,0.04267469186821812,-0.3665237221790089,4,4,4,3,4,3,1,2,0,1,said_correct
672ceecd4b982fd2123fa32f,R_6mn1R5coXNxZZ24,finance_21,1,reasoning,finance,-0.5543150120389906,-0.9667990635293529,0.8854297842698936,2.1666666666666665,2.4,3,0.04267469186821812,-0.3665237221790089,4,4,4,3,4,3,1,2,1,1,said_correct
672ceecd4b982fd2123fa32f,R_6mn1R5coXNxZZ24,medical_105,0,reasoning,medical,-0.5543150120389906,-0.9667990635293529,0.8854297842698936,2.1666666666666665,2.4,3,0.04267469186821812,-0.3665237221790089,4,4,4,3,4,3,3,2,0,1,said_correct
672ceecd4b982fd2123fa32f,R_6mn1R5coXNxZZ24,misinfo_106,0,reasoning,misinfo,-0.5543150120389906,-0.9667990635293529,0.8854297842698936,2.1666666666666665,2.4,3,0.04267469186821812,-0.3665237221790089,4,4,4,3,4,3,3,2,0,1,said_correct
67f224dfcaaa213111714560,R_3rjDqSafIOv5CsK,legal_23,1,reasoning,legal,-0.36892537590554864,1.2868118071684396,-0.008943735194645197,2.3333333333333335,4.4,2,-1.024192604837234,-0.3665237221790089,3,3,3,3,3,4,5,1,1,1,said_correct
67f224dfcaaa213111714560,R_3rjDqSafIOv5CsK,math_16,1,reasoning,math,-0.36892537590554864,1.2868118071684396,-0.008943735194645197,2.3333333333333335,4.4,2,-1.024192604837234,-0.3665237221790089,3,3,3,3,3,4,5,3,1,1,said_correct
67f224dfcaaa213111714560,R_3rjDqSafIOv5CsK,finance_26,0,reasoning,finance,-0.36892537590554864,1.2868118071684396,-0.008943735194645197,2.3333333333333335,4.4,2,-1.024192604837234,-0.3665237221790089,3,3,3,3,3,4,5,1,0,1,said_correct
67f224dfcaaa213111714560,R_3rjDqSafIOv5CsK,medical_102,1,reasoning,medical,-0.36892537590554864,1.2868118071684396,-0.008943735194645197,2.3333333333333335,4.4,2,-1.024192604837234,-0.3665237221790089,3,3,3,3,3,4,4,3,1,1,said_correct
67f224dfcaaa213111714560,R_3rjDqSafIOv5CsK,misinfo_103,1,reasoning,misinfo,-0.36892537590554864,1.2868118071684396,-0.008943735194645197,2.3333333333333335,4.4,2,-1.024192604837234,-0.3665237221790089,3,3,3,3,3,4,3,3,1,1,said_correct
67f04718ef98a837eb7180bb,R_3UVP32Smpgzsr3a,legal_28,1,reasoning,legal,1.85575025769575,0.6107285459591014,0.8854297842698936,4.333333333333333,3.8,3,-1.024192604837234,2.1612260859520864,5,4,5,2,4,3,4,5,0,0,said_incorrect
67f04718ef98a837eb7180bb,R_3UVP32Smpgzsr3a,math_17,1,reasoning,math,1.85575025769575,0.6107285459591014,0.8854297842698936,4.333333333333333,3.8,3,-1.024192604837234,2.1612260859520864,5,4,5,2,4,3,3,4,0,0,said_incorrect
67f04718ef98a837eb7180bb,R_3UVP32Smpgzsr3a,finance_27,0,reasoning,finance,1.85575025769575,0.6107285459591014,0.8854297842698936,4.333333333333333,3.8,3,-1.024192604837234,2.1612260859520864,5,4,5,2,4,3,4,4,0,1,said_correct
67f04718ef98a837eb7180bb,R_3UVP32Smpgzsr3a,medical_100,1,reasoning,medical,1.85575025769575,0.6107285459591014,0.8854297842698936,4.333333333333333,3.8,3,-1.024192604837234,2.1612260859520864,5,4,5,2,4,3,4,4,1,1,said_correct
67f04718ef98a837eb7180bb,R_3UVP32Smpgzsr3a,misinfo_109,0,reasoning,misinfo,1.85575025769575,0.6107285459591014,0.8854297842698936,4.333333333333333,3.8,3,-1.024192604837234,2.1612260859520864,5,4,5,2,4,3,4,4,0,1,said_correct
652e2bd923d23c34ce1e7734,R_5LcILwMvekB4H8W,legal_22,0,reasoning,legal,-0.18353573977210721,0.8360896330288808,-0.008943735194645197,2.5,4,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,4,2,1,0,said_incorrect
652e2bd923d23c34ce1e7734,R_5LcILwMvekB4H8W,math_19,0,reasoning,math,-0.18353573977210721,0.8360896330288808,-0.008943735194645197,2.5,4,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,5,1,0,1,said_correct
652e2bd923d23c34ce1e7734,R_5LcILwMvekB4H8W,finance_25,0,reasoning,finance,-0.18353573977210721,0.8360896330288808,-0.008943735194645197,2.5,4,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,4,2,1,0,said_incorrect
652e2bd923d23c34ce1e7734,R_5LcILwMvekB4H8W,medical_105,1,reasoning,medical,-0.18353573977210721,0.8360896330288808,-0.008943735194645197,2.5,4,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,3,2,0,0,said_incorrect
652e2bd923d23c34ce1e7734,R_5LcILwMvekB4H8W,misinfo_107,0,reasoning,misinfo,-0.18353573977210721,0.8360896330288808,-0.008943735194645197,2.5,4,2,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,4,5,0,1,said_correct
676d6b0a137e2c9c8e9fc347,R_1HroymFToGHSsAF,legal_30,1,reasoning,legal,0.18724353249477613,0.6107285459591014,-1.7976907741237227,2.8333333333333335,3.8,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,3,0,0,said_incorrect
676d6b0a137e2c9c8e9fc347,R_1HroymFToGHSsAF,math_16,1,reasoning,math,0.18724353249477613,0.6107285459591014,-1.7976907741237227,2.8333333333333335,3.8,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,3,1,1,said_correct
676d6b0a137e2c9c8e9fc347,R_1HroymFToGHSsAF,finance_23,1,reasoning,finance,0.18724353249477613,0.6107285459591014,-1.7976907741237227,2.8333333333333335,3.8,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,3,1,1,said_correct
676d6b0a137e2c9c8e9fc347,R_1HroymFToGHSsAF,medical_109,0,reasoning,medical,0.18724353249477613,0.6107285459591014,-1.7976907741237227,2.8333333333333335,3.8,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,3,1,0,1,said_correct
676d6b0a137e2c9c8e9fc347,R_1HroymFToGHSsAF,misinfo_102,1,reasoning,misinfo,0.18724353249477613,0.6107285459591014,-1.7976907741237227,2.8333333333333335,3.8,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,4,1,1,said_correct
675df6122e621909f289e258,R_5qTL40icDH25dFR,legal_31,0,reasoning,legal,1.2995813492954258,1.512172894238218,0.8854297842698936,3.8333333333333335,4.6,3,0.04267469186821812,0.8973511818865388,2,4,3,2,4,3,5,4,0,1,said_correct
675df6122e621909f289e258,R_5qTL40icDH25dFR,math_17,0,reasoning,math,1.2995813492954258,1.512172894238218,0.8854297842698936,3.8333333333333335,4.6,3,0.04267469186821812,0.8973511818865388,2,4,3,2,4,3,5,5,0,1,said_correct
675df6122e621909f289e258,R_5qTL40icDH25dFR,finance_24,1,reasoning,finance,1.2995813492954258,1.512172894238218,0.8854297842698936,3.8333333333333335,4.6,3,0.04267469186821812,0.8973511818865388,2,4,3,2,4,3,5,4,1,1,said_correct
675df6122e621909f289e258,R_5qTL40icDH25dFR,medical_108,0,reasoning,medical,1.2995813492954258,1.512172894238218,0.8854297842698936,3.8333333333333335,4.6,3,0.04267469186821812,0.8973511818865388,2,4,3,2,4,3,4,2,0,1,said_correct
675df6122e621909f289e258,R_5qTL40icDH25dFR,misinfo_106,1,reasoning,misinfo,1.2995813492954258,1.512172894238218,0.8854297842698936,3.8333333333333335,4.6,3,0.04267469186821812,0.8973511818865388,2,4,3,2,4,3,4,4,0,0,said_incorrect
67246794a85893f571f01fcc,R_5fAHV04cfVV31h2,legal_27,0,reasoning,legal,-0.5543150120389906,1.9628950683777768,-0.008943735194645197,2.1666666666666665,5,2,0.04267469186821812,-0.3665237221790089,1,2,1,4,4,4,5,2,0,1,said_correct
67246794a85893f571f01fcc,R_5fAHV04cfVV31h2,math_20,1,reasoning,math,-0.5543150120389906,1.9628950683777768,-0.008943735194645197,2.1666666666666665,5,2,0.04267469186821812,-0.3665237221790089,1,2,1,4,4,4,5,2,1,1,said_correct
67246794a85893f571f01fcc,R_5fAHV04cfVV31h2,finance_23,1,reasoning,finance,-0.5543150120389906,1.9628950683777768,-0.008943735194645197,2.1666666666666665,5,2,0.04267469186821812,-0.3665237221790089,1,2,1,4,4,4,5,2,1,1,said_correct
67246794a85893f571f01fcc,R_5fAHV04cfVV31h2,medical_107,1,reasoning,medical,-0.5543150120389906,1.9628950683777768,-0.008943735194645197,2.1666666666666665,5,2,0.04267469186821812,-0.3665237221790089,1,2,1,4,4,4,5,2,0,0,said_incorrect
67246794a85893f571f01fcc,R_5fAHV04cfVV31h2,misinfo_104,0,reasoning,misinfo,-0.5543150120389906,1.9628950683777768,-0.008943735194645197,2.1666666666666665,5,2,0.04267469186821812,-0.3665237221790089,1,2,1,4,4,4,5,2,0,1,said_correct
63617d0513b0cf392fd67e3e,R_3lIYTQUC0WD8WvT,legal_31,0,reasoning,legal,-0.739704648172432,0.16000637181954314,0.8854297842698936,2,3.4,3,-1.024192604837234,-0.3665237221790089,2,4,1,2,4,2,3,2,0,1,said_correct
63617d0513b0cf392fd67e3e,R_3lIYTQUC0WD8WvT,math_15,0,reasoning,math,-0.739704648172432,0.16000637181954314,0.8854297842698936,2,3.4,3,-1.024192604837234,-0.3665237221790089,2,4,1,2,4,2,4,1,0,1,said_correct
63617d0513b0cf392fd67e3e,R_3lIYTQUC0WD8WvT,finance_29,0,reasoning,finance,-0.739704648172432,0.16000637181954314,0.8854297842698936,2,3.4,3,-1.024192604837234,-0.3665237221790089,2,4,1,2,4,2,4,1,0,1,said_correct
63617d0513b0cf392fd67e3e,R_3lIYTQUC0WD8WvT,medical_109,0,reasoning,medical,-0.739704648172432,0.16000637181954314,0.8854297842698936,2,3.4,3,-1.024192604837234,-0.3665237221790089,2,4,1,2,4,2,3,2,0,1,said_correct
63617d0513b0cf392fd67e3e,R_3lIYTQUC0WD8WvT,misinfo_109,1,reasoning,misinfo,-0.739704648172432,0.16000637181954314,0.8854297842698936,2,3.4,3,-1.024192604837234,-0.3665237221790089,2,4,1,2,4,2,3,3,0,0,said_incorrect
6712fc1608041fe311ca2221,R_5CZjb3Y4rg1iXVx,legal_30,0,reasoning,legal,2.226529529962634,1.7375339813079975,0.8854297842698936,4.666666666666667,4.8,3,0.04267469186821812,0.8973511818865388,4,5,4,5,5,5,5,5,0,1,said_correct
6712fc1608041fe311ca2221,R_5CZjb3Y4rg1iXVx,math_17,0,reasoning,math,2.226529529962634,1.7375339813079975,0.8854297842698936,4.666666666666667,4.8,3,0.04267469186821812,0.8973511818865388,4,5,4,5,5,5,5,5,0,1,said_correct
6712fc1608041fe311ca2221,R_5CZjb3Y4rg1iXVx,finance_29,0,reasoning,finance,2.226529529962634,1.7375339813079975,0.8854297842698936,4.666666666666667,4.8,3,0.04267469186821812,0.8973511818865388,4,5,4,5,5,5,5,5,0,1,said_correct
6712fc1608041fe311ca2221,R_5CZjb3Y4rg1iXVx,medical_107,1,reasoning,medical,2.226529529962634,1.7375339813079975,0.8854297842698936,4.666666666666667,4.8,3,0.04267469186821812,0.8973511818865388,4,5,4,5,5,5,4,4,0,0,said_incorrect
6712fc1608041fe311ca2221,R_5CZjb3Y4rg1iXVx,misinfo_106,0,reasoning,misinfo,2.226529529962634,1.7375339813079975,0.8854297842698936,4.666666666666667,4.8,3,0.04267469186821812,0.8973511818865388,4,5,4,5,5,5,5,5,0,1,said_correct
667d08e12ac1bcbdd829a936,R_7rapE94Zoq0rgg9,legal_30,0,answer,legal,-0.9250942843058737,-1.4175212376689112,0.8854297842698936,1.8333333333333333,2,3,2.1764092852791226,-1.6303986262445567,2,2,2,2,2,2,3,2,0,1,said_correct
667d08e12ac1bcbdd829a936,R_7rapE94Zoq0rgg9,math_22,0,answer,math,-0.9250942843058737,-1.4175212376689112,0.8854297842698936,1.8333333333333333,2,3,2.1764092852791226,-1.6303986262445567,2,2,2,2,2,2,1,2,1,0,said_incorrect
667d08e12ac1bcbdd829a936,R_7rapE94Zoq0rgg9,finance_28,0,answer,finance,-0.9250942843058737,-1.4175212376689112,0.8854297842698936,1.8333333333333333,2,3,2.1764092852791226,-1.6303986262445567,2,2,2,2,2,2,1,1,0,1,said_correct
667d08e12ac1bcbdd829a936,R_7rapE94Zoq0rgg9,medical_107,0,answer,medical,-0.9250942843058737,-1.4175212376689112,0.8854297842698936,1.8333333333333333,2,3,2.1764092852791226,-1.6303986262445567,2,2,2,2,2,2,2,1,0,1,said_correct
667d08e12ac1bcbdd829a936,R_7rapE94Zoq0rgg9,misinfo_101,1,answer,misinfo,-0.9250942843058737,-1.4175212376689112,0.8854297842698936,1.8333333333333333,2,3,2.1764092852791226,-1.6303986262445567,2,2,2,2,2,2,3,3,1,1,said_correct
5dd2f94a238a913096c52317,R_5MJUFhJO7lW9edY,legal_23,0,answer,legal,-1.110483920439315,-1.6428823247386903,0.8854297842698936,1.6666666666666667,1.8,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,3,2,1,0,said_incorrect
5dd2f94a238a913096c52317,R_5MJUFhJO7lW9edY,math_14,1,answer,math,-1.110483920439315,-1.6428823247386903,0.8854297842698936,1.6666666666666667,1.8,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,1,1,1,1,said_correct
5dd2f94a238a913096c52317,R_5MJUFhJO7lW9edY,finance_23,1,answer,finance,-1.110483920439315,-1.6428823247386903,0.8854297842698936,1.6666666666666667,1.8,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,1,1,1,1,said_correct
5dd2f94a238a913096c52317,R_5MJUFhJO7lW9edY,medical_109,0,answer,medical,-1.110483920439315,-1.6428823247386903,0.8854297842698936,1.6666666666666667,1.8,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,2,1,0,1,said_correct
5dd2f94a238a913096c52317,R_5MJUFhJO7lW9edY,misinfo_104,0,answer,misinfo,-1.110483920439315,-1.6428823247386903,0.8854297842698936,1.6666666666666667,1.8,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,4,4,2,2,0,1,said_correct
5d49a0b751695e0001a188a8,R_3OuZ5oZPTNBnDpj,legal_26,0,answer,legal,-0.18353573977210721,-0.2907158023200152,-1.7976907741237227,2.5,3,0,0.04267469186821812,0.8973511818865388,4,4,4,4,4,4,4,3,1,0,said_incorrect
5d49a0b751695e0001a188a8,R_3OuZ5oZPTNBnDpj,math_19,0,answer,math,-0.18353573977210721,-0.2907158023200152,-1.7976907741237227,2.5,3,0,0.04267469186821812,0.8973511818865388,4,4,4,4,4,4,2,1,0,1,said_correct
5d49a0b751695e0001a188a8,R_3OuZ5oZPTNBnDpj,finance_21,0,answer,finance,-0.18353573977210721,-0.2907158023200152,-1.7976907741237227,2.5,3,0,0.04267469186821812,0.8973511818865388,4,4,4,4,4,4,2,2,1,0,said_incorrect
5d49a0b751695e0001a188a8,R_3OuZ5oZPTNBnDpj,medical_103,0,answer,medical,-0.18353573977210721,-0.2907158023200152,-1.7976907741237227,2.5,3,0,0.04267469186821812,0.8973511818865388,4,4,4,4,4,4,3,1,1,0,said_incorrect
5d49a0b751695e0001a188a8,R_3OuZ5oZPTNBnDpj,misinfo_103,1,answer,misinfo,-0.18353573977210721,-0.2907158023200152,-1.7976907741237227,2.5,3,0,0.04267469186821812,0.8973511818865388,4,4,4,4,4,4,4,4,1,1,said_correct
673feeafa80a279f5cc63e33,R_7kIIle5Nc5xXGQd,legal_29,0,answer,legal,-1.8520424649730816,-0.9667990635293529,0.8854297842698936,1,2.4,3,0.04267469186821812,-2.8942735303101044,4,4,4,4,4,3,4,1,0,1,said_correct
673feeafa80a279f5cc63e33,R_7kIIle5Nc5xXGQd,math_22,1,answer,math,-1.8520424649730816,-0.9667990635293529,0.8854297842698936,1,2.4,3,0.04267469186821812,-2.8942735303101044,4,4,4,4,4,3,2,1,1,1,said_correct
673feeafa80a279f5cc63e33,R_7kIIle5Nc5xXGQd,finance_23,1,answer,finance,-1.8520424649730816,-0.9667990635293529,0.8854297842698936,1,2.4,3,0.04267469186821812,-2.8942735303101044,4,4,4,4,4,3,3,1,1,1,said_correct
673feeafa80a279f5cc63e33,R_7kIIle5Nc5xXGQd,medical_109,1,answer,medical,-1.8520424649730816,-0.9667990635293529,0.8854297842698936,1,2.4,3,0.04267469186821812,-2.8942735303101044,4,4,4,4,4,3,2,1,0,0,said_incorrect
673feeafa80a279f5cc63e33,R_7kIIle5Nc5xXGQd,misinfo_100,0,answer,misinfo,-1.8520424649730816,-0.9667990635293529,0.8854297842698936,1,2.4,3,0.04267469186821812,-2.8942735303101044,4,4,4,4,4,3,1,1,1,0,said_incorrect
5563984afdf99b672b5749b6,R_5hXPIGx67TXcZE5,legal_27,1,answer,legal,1.670360621562309,0.38536745888932256,0.8854297842698936,4.166666666666667,3.6,3,-1.024192604837234,2.1612260859520864,2,2,1,2,2,1,3,4,0,0,said_incorrect
5563984afdf99b672b5749b6,R_5hXPIGx67TXcZE5,math_22,1,answer,math,1.670360621562309,0.38536745888932256,0.8854297842698936,4.166666666666667,3.6,3,-1.024192604837234,2.1612260859520864,2,2,1,2,2,1,5,5,1,1,said_correct
5563984afdf99b672b5749b6,R_5hXPIGx67TXcZE5,finance_26,1,answer,finance,1.670360621562309,0.38536745888932256,0.8854297842698936,4.166666666666667,3.6,3,-1.024192604837234,2.1612260859520864,2,2,1,2,2,1,3,3,0,0,said_incorrect
5563984afdf99b672b5749b6,R_5hXPIGx67TXcZE5,medical_101,1,answer,medical,1.670360621562309,0.38536745888932256,0.8854297842698936,4.166666666666667,3.6,3,-1.024192604837234,2.1612260859520864,2,2,1,2,2,1,3,3,1,1,said_correct
5563984afdf99b672b5749b6,R_5hXPIGx67TXcZE5,misinfo_106,1,answer,misinfo,1.670360621562309,0.38536745888932256,0.8854297842698936,4.166666666666667,3.6,3,-1.024192604837234,2.1612260859520864,2,2,1,2,2,1,4,5,0,0,said_incorrect
627121bbdd4e39bcc0a0079f,R_6rOfyZiUmLUnwQe,legal_29,1,answer,legal,-0.18353573977210721,0.8360896330288808,-1.7976907741237227,2.5,4,0,-1.024192604837234,0.8973511818865388,4,5,5,4,5,4,4,2,0,0,said_incorrect
627121bbdd4e39bcc0a0079f,R_6rOfyZiUmLUnwQe,math_21,1,answer,math,-0.18353573977210721,0.8360896330288808,-1.7976907741237227,2.5,4,0,-1.024192604837234,0.8973511818865388,4,5,5,4,5,4,4,1,1,1,said_correct
627121bbdd4e39bcc0a0079f,R_6rOfyZiUmLUnwQe,finance_28,0,answer,finance,-0.18353573977210721,0.8360896330288808,-1.7976907741237227,2.5,4,0,-1.024192604837234,0.8973511818865388,4,5,5,4,5,4,3,1,0,1,said_correct
627121bbdd4e39bcc0a0079f,R_6rOfyZiUmLUnwQe,medical_106,0,answer,medical,-0.18353573977210721,0.8360896330288808,-1.7976907741237227,2.5,4,0,-1.024192604837234,0.8973511818865388,4,5,5,4,5,4,4,3,0,1,said_correct
627121bbdd4e39bcc0a0079f,R_6rOfyZiUmLUnwQe,misinfo_102,1,answer,misinfo,-0.18353573977210721,0.8360896330288808,-1.7976907741237227,2.5,4,0,-1.024192604837234,0.8973511818865388,4,5,5,4,5,4,5,4,1,1,said_correct
6701580c116225812fb34d99,R_34lYi9fUygARjWx,legal_25,0,answer,legal,0.37263316862821755,-0.2907158023200152,0.8854297842698936,3,3,3,1.1095419885736704,-0.3665237221790089,4,5,4,4,5,4,3,3,1,0,said_incorrect
6701580c116225812fb34d99,R_34lYi9fUygARjWx,math_15,1,answer,math,0.37263316862821755,-0.2907158023200152,0.8854297842698936,3,3,3,1.1095419885736704,-0.3665237221790089,4,5,4,4,5,4,4,4,0,0,said_incorrect
6701580c116225812fb34d99,R_34lYi9fUygARjWx,finance_26,0,answer,finance,0.37263316862821755,-0.2907158023200152,0.8854297842698936,3,3,3,1.1095419885736704,-0.3665237221790089,4,5,4,4,5,4,2,2,0,1,said_correct
6701580c116225812fb34d99,R_34lYi9fUygARjWx,medical_100,0,answer,medical,0.37263316862821755,-0.2907158023200152,0.8854297842698936,3,3,3,1.1095419885736704,-0.3665237221790089,4,5,4,4,5,4,1,1,1,0,said_incorrect
6701580c116225812fb34d99,R_34lYi9fUygARjWx,misinfo_101,1,answer,misinfo,0.37263316862821755,-0.2907158023200152,0.8854297842698936,3,3,3,1.1095419885736704,-0.3665237221790089,4,5,4,4,5,4,5,5,1,1,said_correct
66e12593ddd5a01785c4e288,R_5qEwx1YrsasOOf7,legal_31,1,answer,legal,-0.739704648172432,-0.2907158023200152,-1.7976907741237227,2,3,0,0.04267469186821812,-0.3665237221790089,4,5,5,4,4,4,4,2,0,0,said_incorrect
66e12593ddd5a01785c4e288,R_5qEwx1YrsasOOf7,math_18,1,answer,math,-0.739704648172432,-0.2907158023200152,-1.7976907741237227,2,3,0,0.04267469186821812,-0.3665237221790089,4,5,5,4,4,4,3,1,1,1,said_correct
66e12593ddd5a01785c4e288,R_5qEwx1YrsasOOf7,finance_30,0,answer,finance,-0.739704648172432,-0.2907158023200152,-1.7976907741237227,2,3,0,0.04267469186821812,-0.3665237221790089,4,5,5,4,4,4,3,1,0,1,said_correct
66e12593ddd5a01785c4e288,R_5qEwx1YrsasOOf7,medical_103,0,answer,medical,-0.739704648172432,-0.2907158023200152,-1.7976907741237227,2,3,0,0.04267469186821812,-0.3665237221790089,4,5,5,4,4,4,1,2,1,0,said_incorrect
66e12593ddd5a01785c4e288,R_5qEwx1YrsasOOf7,misinfo_106,0,answer,misinfo,-0.739704648172432,-0.2907158023200152,-1.7976907741237227,2,3,0,0.04267469186821812,-0.3665237221790089,4,5,5,4,4,4,4,3,0,1,said_correct
67a60aab3179b5e743db2a2b,R_6xy0AyPPbNjgurn,legal_31,1,answer,legal,-0.18353573977210721,-0.9667990635293529,0.8854297842698936,2.5,2.4,3,2.1764092852791226,-0.3665237221790089,2,4,3,3,3,2,4,3,0,0,said_incorrect
67a60aab3179b5e743db2a2b,R_6xy0AyPPbNjgurn,math_22,1,answer,math,-0.18353573977210721,-0.9667990635293529,0.8854297842698936,2.5,2.4,3,2.1764092852791226,-0.3665237221790089,2,4,3,3,3,2,2,3,1,1,said_correct
67a60aab3179b5e743db2a2b,R_6xy0AyPPbNjgurn,finance_26,1,answer,finance,-0.18353573977210721,-0.9667990635293529,0.8854297842698936,2.5,2.4,3,2.1764092852791226,-0.3665237221790089,2,4,3,3,3,2,2,1,0,0,said_incorrect
67a60aab3179b5e743db2a2b,R_6xy0AyPPbNjgurn,medical_109,1,answer,medical,-0.18353573977210721,-0.9667990635293529,0.8854297842698936,2.5,2.4,3,2.1764092852791226,-0.3665237221790089,2,4,3,3,3,2,2,3,0,0,said_incorrect
67a60aab3179b5e743db2a2b,R_6xy0AyPPbNjgurn,misinfo_107,1,answer,misinfo,-0.18353573977210721,-0.9667990635293529,0.8854297842698936,2.5,2.4,3,2.1764092852791226,-0.3665237221790089,2,4,3,3,3,2,2,2,0,0,said_incorrect
651090beae417ded35c4ef2f,R_3jvFeGcnlqHHASl,legal_29,1,answer,legal,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,3,4,4,2,0,0,said_incorrect
651090beae417ded35c4ef2f,R_3jvFeGcnlqHHASl,math_21,0,answer,math,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,3,4,3,1,1,0,said_incorrect
651090beae417ded35c4ef2f,R_3jvFeGcnlqHHASl,finance_28,1,answer,finance,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,3,4,1,2,0,0,said_incorrect
651090beae417ded35c4ef2f,R_3jvFeGcnlqHHASl,medical_101,0,answer,medical,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,3,4,3,1,1,0,said_incorrect
651090beae417ded35c4ef2f,R_3jvFeGcnlqHHASl,misinfo_102,1,answer,misinfo,-0.739704648172432,-0.2907158023200152,0.8854297842698936,2,3,3,0.04267469186821812,-0.3665237221790089,4,4,4,4,3,4,4,3,1,1,said_correct
65c10d8000af1af81e3f42ec,R_7qOs8rgB2fJqS7T,legal_29,0,answer,legal,0.0018538963613342117,0.16000637181954314,-0.008943735194645197,2.6666666666666665,3.4,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,1,0,1,said_correct
65c10d8000af1af81e3f42ec,R_7qOs8rgB2fJqS7T,math_19,0,answer,math,0.0018538963613342117,0.16000637181954314,-0.008943735194645197,2.6666666666666665,3.4,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,4,0,1,said_correct
65c10d8000af1af81e3f42ec,R_7qOs8rgB2fJqS7T,finance_27,0,answer,finance,0.0018538963613342117,0.16000637181954314,-0.008943735194645197,2.6666666666666665,3.4,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,4,0,1,said_correct
65c10d8000af1af81e3f42ec,R_7qOs8rgB2fJqS7T,medical_108,0,answer,medical,0.0018538963613342117,0.16000637181954314,-0.008943735194645197,2.6666666666666665,3.4,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,4,3,0,1,said_correct
65c10d8000af1af81e3f42ec,R_7qOs8rgB2fJqS7T,misinfo_102,1,answer,misinfo,0.0018538963613342117,0.16000637181954314,-0.008943735194645197,2.6666666666666665,3.4,2,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,1,1,1,1,said_correct
6678a6336d90a3a9973585c3,R_6P0u7xvplGk4FfI,legal_27,0,answer,legal,-1.2958735565727568,-2.318965585948028,-1.7976907741237227,1.5,1.2,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,2,2,0,1,said_correct
6678a6336d90a3a9973585c3,R_6P0u7xvplGk4FfI,math_14,1,answer,math,-1.2958735565727568,-2.318965585948028,-1.7976907741237227,1.5,1.2,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,1,1,1,1,said_correct
6678a6336d90a3a9973585c3,R_6P0u7xvplGk4FfI,finance_27,0,answer,finance,-1.2958735565727568,-2.318965585948028,-1.7976907741237227,1.5,1.2,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,1,1,0,1,said_correct
6678a6336d90a3a9973585c3,R_6P0u7xvplGk4FfI,medical_105,0,answer,medical,-1.2958735565727568,-2.318965585948028,-1.7976907741237227,1.5,1.2,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,1,1,0,1,said_correct
6678a6336d90a3a9973585c3,R_6P0u7xvplGk4FfI,misinfo_108,0,answer,misinfo,-1.2958735565727568,-2.318965585948028,-1.7976907741237227,1.5,1.2,0,0.04267469186821812,-0.3665237221790089,5,5,5,5,5,5,1,1,0,1,said_correct
